target
4.769694403002244
4.817589774208868
4.5529993136943006
4.472540642232742
5.310739886546594
4.280309110258193
4.538571378370491
2.8770159667230124
4.949424563051359
5.1790677388460935
4.291512627175155
4.80519131953057
1.7279565126964966
4.847805080860607
4.842970895229259
5.147954881857295
4.9601658686565155
4.499809670330265
4.355639879543467
5.090678001769792
0.437213806568578
3.2927456735584952
3.4701902530602178
4.805146678183267
3.4676424809988795
4.531735765731968
4.826025406669741
5.058988491063392
5.005647752295217
5.227306331008744
3.421816668864891
5.031254581298992
4.46092057715389
4.640167027681272
4.194931799139231
4.258299242111834
3.687200192693376
4.846434278527729
5.085858715333844
5.021016010208188
2.222542385345509
0.9661231055164752
4.562387581247932
2.1556029026245667
5.11626423012611
3.886705197443856
3.9160417649856307
5.038806171155545
3.5415547394959668
4.471638793363569
5.195921070469456
3.60664135579125
4.4355337887147295
3.686983718842775
4.864109789917271
4.556486399135392
3.3936501760191966
2.8260958760436545
4.155237748599296
4.596801936351188
4.484283599822208
5.098340874515361
5.152363454082099
5.095192682016211
4.941642422609304
4.762038258927535
3.0698402457791416
3.056356895370426
5.436628982490687
5.373599146198681
4.625850390845513
5.090099465219021
2.2248073919219498
5.0061809435236615
3.4817362440767234
4.779817107967304
3.980747384500902
4.707306331246242
0.8249993118265126
3.9457752922243796
3.6741733066186852
4.396952284905372
4.502074676931706
5.008349578504187
3.888855946104424
4.476994992541017
3.1633476831063985
4.562937422321681
5.137824780276466
4.961845130226824
5.115447714577359
3.080289661473946
2.6415604598833773
4.740485700245688
4.9810034967906365
3.736431994409458
4.495970893980791
5.526485311629556
4.848116364598481
4.996799562259086
4.168649287887629
4.726122796785501
4.505171613496606
5.167906101259757
4.430816798843313
2.6708711975473247
5.2248898981836955
3.886126661098332
4.751407866740249
4.07767750968927
5.160153411585627
4.6313860281189845
4.661485332044349
4.9745302897041395
4.634584070933515
4.799326200193755
4.441038352930994
5.0147205055785635
4.886582645426277
4.834744627530028
5.053560339014971
3.565009972535766
4.753853384054269
3.302525854019323
4.885289485882189
0.24544930904615508
4.754701920320167
4.694821752358428
5.158831360348989
4.997928642786221
5.216337299446739
4.871411927163304
3.1644817528769362
5.2293244952396565
5.150507862236217
5.358421290471909
3.2188758248682006
5.151713892198266
4.7550259418194125
3.981015876888431
0.9311058177240016
4.6029618670457
4.183956720911787
5.248192979248645
4.095596910539818
4.142771156180909
4.122094475202371
4.188986069272197
4.767619668724496
4.535655802072885
1.2770950692798986
5.073278080087904
5.392958873749749
3.1206837985302567
3.567182519230534
1.6719582693851314
5.312411129735219
4.916050474487938
5.198318793835517
4.452313167420153
4.525237847448658
4.347586144736717
5.018391028484247
0.9957549031200685
2.129742280190484
4.200815572152855
4.485823428355525
4.460042999200157
4.016733959526533
1.3217558399823195
4.5897230233262345
4.096609568823541
2.043073897471924
3.7814722408295163
4.589665999436501
3.592651422037059
3.7073642688686252
4.68819352163493
3.1283303951915937
5.19207462740104
4.014196630179341
5.286742701312777
4.913471545560975
5.157617484444901
3.8525088778721535
4.313033763231573
3.1061892689679746
2.448539005493669
3.8319802976712762
4.313491533840383
3.8752195364327613
4.259424312592419
4.051784947803305
5.36878407759968
2.2664800883600176
3.285365566137034
3.039534896305241
5.233448212090626
4.645175521052771
2.0647353943114366
5.461946790518518
5.047513012014538
4.803455593912463
4.215103158060658
3.341336993598866
2.772588722239781
5.228391223806058
4.672013097165792
4.265816102953606
3.064725145107609
4.361290736255656
4.8657012696674995
4.526301285749645
5.0723071145460095
4.56847569098508
4.785812481111066
4.098682963900064
4.235423160468848
5.0872533406139855
4.782504201483507
0.07616136129223064
3.2124033104664793
4.987468234840763
4.927642676881417
4.135424587929446
4.7409717267503275
3.3102256035357938
4.717764746534299
4.829751551951239
5.071727516688052
4.693462792852079
4.1034770458581
4.693462792852079
3.8797847545280573
3.8607297110405954
4.842654854923452
5.135798437050262
5.144930920453106
5.042540943572525
2.23359222147138
3.006181689249538
4.614161897116117
4.889274437414569
3.96656858111081
4.90527477843843
5.369611509810062
1.9376113461929991
4.090983214550821
5.0981381926027245
5.135277739157699
4.67013669802449
4.426902899522177
3.6576965265596013
4.591281073876376
4.465676663939973
4.819945487362877
3.4643251337578853
4.609705341605971
4.532757608394318
5.145470184548235
3.4369646053667324
5.188632519989721
5.144947631703849
4.8020167850870745
4.878005750683455
2.9422435884271807
5.319956541651518
4.228640188724674
5.123963979403259
4.630048966613972
4.22787595482579
5.012613534088598
4.474301910745059
3.873633115941281
3.04556464729145
4.442651256490317
3.9036547556904027
3.6923456621181043
3.9769895170897054
5.207283743525197
4.652423071054021
4.935873176035745
3.056356895370426
4.95200520940921
2.470200502546453
4.356323172975783
4.85307915426676
4.721242357172352
4.9891949627345475
5.06192858821714
5.084306298745963
4.902802589540565
4.073291153024268
5.505621853948611
4.933274172698692
4.679278158213242
3.447717397342503
4.796291297059302
4.993968241902361
4.67796534334888
4.176022593255976
4.8139968621955775
4.137269606981151
3.8344903723964907
3.8769316856383047
5.125879689092466
4.451584318324408
3.8989509238476354
4.588909665073688
5.3875485004284185
5.199956561213725
4.224397690421518
4.112693700872115
4.582047768523378
4.154969184038536
4.120836177749687
4.739727172136735
5.285823535163133
5.315861676155468
2.6798793239069423
4.713383770371914
3.2545939075053676
4.5748648364604545
5.029711441229744
4.204240233049843
2.6034252496654946
4.653640708601413
5.422789390292994
3.978512746696979
5.083916478412233
2.13176736066785
4.8280452452615386
4.667425080070601
4.170962609048578
1.5334520053561784
4.877103901471733
5.267643359191363
3.13413459641311
3.7562837630031902
4.636298287303434
3.996106122596752
2.434437223822378
4.745310129085888
5.098604066747476
4.619107694108689
4.3149403415197565
1.4552872326735087
4.793073152694452
